600.0	1755.5555555555557	-8052.631578947368	-1.0	2.0	96.653746	778.595329	1470.60163	1020.9291	2649.10632	3710.0354	3409.42757	3409.02724	3245.47926	3264.30836	1306.28172	883.535434	883.495752	872.233839	2643.04514	96.65374755859375
1000.0	2377.777777777778	-8052.631578947368	-1.0	2.0	98.8664159	1066.07643	1995.46213	2336.86442	3759.96876	4926.31871	4541.08754	4540.81694	4318.84234	4343.55066	1851.08715	1331.40274	1331.37479	1323.31615	3755.69081	98.86641693115234
600.0	1755.5555555555557	-7105.263157894737	-1.0	2.0	96.6939591	778.018192	1468.43528	1460.28635	2742.26465	3708.60005	3406.68816	3406.28562	3242.87563	3261.10147	1305.07446	885.234424	885.202934	876.184911	2736.35631	96.69396209716797
1400.0	2066.6666666666665	-7105.263157894737	-1.0	2.0	97.9348385	924.385014	1737.78395	2135.38528	3415.8968	4344.57027	4132.9093	4132.59988	3949.39411	3969.85113	1947.13431	1593.35418	1593.33494	1587.80457	3411.36522	97.9348373413086
1800.0	822.2222222222222	-4263.1578947368425	-1.0	2.0	90.8068545	361.840246	700.309579	976.409697	1900.41355	1917.78032	2423.26938	2422.65114	2377.00846	2382.61698	1874.57199	1822.71861	1822.71087	1820.5233	1893.50092	90.80685424804688
1000.0	1133.3333333333333	-4263.1578947368425	-1.0	2.0	93.3546584	496.424992	948.430989	1257.07541	2018.94452	2496.13285	2448.52087	2447.90989	2354.59802	2364.7384	1248.30569	1083.89986	1083.88916	1080.83214	2011.44933	93.35466003417969
1200.0	1755.5555555555557	-4263.1578947368425	-1.0	2.0	96.9189924	778.088026	1468.1886	2231.56299	3061.15788	3730.40004	3549.21603	3548.8331	3394.86199	3411.45596	1662.87059	1364.05974	1364.05001	1361.23096	3056.17131	96.91899108886719
1600.0	1755.5555555555557	-4263.1578947368425	-1.0	2.0	96.9995258	780.203097	1473.03694	2292.45515	3170.25471	3753.78912	3697.86793	3697.5078	3551.75279	3567.62624	1967.86197	1725.0234	1725.01486	1722.54387	3165.67885	96.99952697753906
1000.0	1755.5555555555557	-3315.7894736842104	-1.0	2.0	96.9193922	775.853301	1463.2237	2346.45065	3064.68314	3719.93276	3485.99478	3485.60165	3328.32525	3345.08697	1525.89407	1192.8874	1192.87985	1190.67876	3059.68178	96.91939544677734
1000.0	1133.3333333333333	-2368.4210526315787	-1.0	2.0	93.7355267	494.248993	943.490758	1600.89852	2126.54515	2494.70986	2442.69159	2442.07693	2349.20748	2358.93659	1247.06829	1084.22228	1084.21749	1082.82742	2119.66547	93.73552703857422
1000.0	1755.5555555555557	-2368.4210526315787	-1.0	2.0	96.9247447	774.678365	1460.65075	2456.81461	3103.53008	3719.02221	3483.49478	3483.10116	3325.98744	3342.6819	1525.31485	1192.77767	1192.77253	1191.26505	3098.73577	96.92474365234375
200.0	822.2222222222222	-1421.0526315789473	-1.0	2.0	90.815555	351.088851	674.844356	1189.60342	1503.88324	1828.15129	1676.27986	1675.31134	1602.07293	1609.26731	583.047251	368.833778	368.829381	367.533299	1492.97309	90.8155517578125
1800.0	2066.6666666666665	-8052.631578947368	1.0	2.0	99.8964705	917.855175	1714.76423	1602.406	3359.74667	4365.75966	4280.81451	4280.55327	4105.58428	4125.85756	2248.81218	1951.61412	1951.59374	1945.14824	3336.86622	99.89646911621094
1400.0	1755.5555555555557	-4263.1578947368425	1.0	2.0	106.361186	771.721052	1446.68973	2137.67919	3075.77774	3740.34815	3618.29655	3617.9438	3467.99562	3484.28813	1810.39508	1541.96749	1541.95839	1538.97033	3052.42048	106.3611831665039
1000.0	822.2222222222222	-2368.4210526315787	1.0	2.0	102.62759	350.85411	668.968091	1055.222	1643.54073	1869.38616	1932.93717	1932.1713	1871.84391	1878.16971	1135.6216	1044.6216	1044.61695	1042.89139	1603.42833	102.6275863647461
600.0	511.1111111111111	-1421.0526315789473	1.0	2.0	99.1373471	212.421311	407.267384	667.885087	1087.34643	1203.39473	1228.18535	1226.88914	1190.3521	1193.85797	687.284563	629.49257	629.489687	628.116677	1028.98885	99.13734436035156
400.0	1755.5555555555557	-473.6842105263158	1.0	2.0	102.681884	762.819205	1427.89181	2515.81905	3067.52309	3695.86342	3358.05654	3357.65227	3193.66528	3210.93079	1220.4817	765.86939	765.867263	765.05738	3046.68824	102.681884765625
